무인교통단속카메라관리번호,시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,설치장소,단속구분,제한속도,단속구간위치구분,과속단속구간길이,보호구역구분,설치연도
G3155,대구광역시,남구,특별시도,,명덕로,1,대구광역시 남구 명덕로 190,대구광역시 남구 대명동 2026-3,35.85678044,128.5913099,명덕네거리(계명네거리→건들바위네거리),2,50,,,99.0,2019.0
G3156,대구광역시,북구,특별시도,,침산남로,2,,대구광역시 북구 침산동 1665-5,35.88631191,128.6003766,경대교서편교차로(경대교네거리→동침산네거리),2,50,,,99.0,2019.0
G3157,대구광역시,북구,특별시도,,대현로,2,대구광역시 북구 대현로 61-1,대구광역시 북구 대현동 227-11,35.88401022,128.6064042,이디야커피(공고네거리→경대교네거리),2,50,,,99.0,2019.0
G3158,대구광역시,수성구,특별시도,25,달구벌대로,1,대구광역시 수성구 달구벌대로 2640,대구광역시 수성구 만촌동 854,35.85628045,128.6505555,수성대학교교차로(만촌네거리→담티고개),2,60,,,99.0,2019.0
G3159,대구광역시,달서구,특별시도,28,구마로,1,대구광역시 달서구 구마로 232,대구광역시 달서구 송현동 60-1,35.83672248,128.553138,세강병원교차로(동본리네거리→성당네거리),2,50,,,99.0,2019.0
G3160,대구광역시,달서구,특별시도,,달서대로,1,,대구광역시 달서구 유천동 286,35.81585579,128.5075486,대천교남편네거리(유천네거리→성서공단),2,60,,,99.0,2019.0
G3161,대구광역시,달서구,특별시도,30,달구벌대로,1,대구광역시 달서구 달구벌대로 1646,대구광역시 달서구 감삼동 103-1,35.85327169,128.5464043,서남신시장건너편(죽전네거리→감삼네거리),2,60,,,99.0,2019.0
G3162,대구광역시,달서구,특별시도,30,달구벌대로,2,대구광역시 달서구 달구벌대로 1491,대구광역시 달서구 용산동 215-33,35.84962705,128.5301973,용산네거리(죽전네거리→성서IC),2,60,,,99.0,2019.0
G3163,대구광역시,달서구,특별시도,,당산로,1,대구광역시 달서구 당산로 27,대구광역시 달서구 본리동 145-5,35.83984838,128.5442676,본리119안전센터(동본리네거리→두류시장네거리),2,40,,,99.0,2019.0
G3164,대구광역시,달서구,특별시도,,성당로,1,대구광역시 달서구 성당로 187,대구광역시 달서구 성당동 72-10,35.84972281,128.5698439,대구종합복지회관(성당시장네거리→두류공원네거리),2,50,,,99.0,2019.0
G3165,대구광역시,달성군,특별시도,40,달구벌대로,2,대구광역시 달성군 다사읍 달구벌대로 763,대구광역시 달성군 다사읍 매곡리 895-3,35.8615682,128.4552699,강창우방아파트삼거리(매곡)(강창교→매곡정수장),2,60,,,99.0,2019.0
G3166,대구광역시,북구,특별시도,5,칠곡중앙대로,2,대구광역시 북구 칠곡중앙대로 573,대구광역시 북구 읍내동 522-1,35.94683213,128.5509564,칠곡우체국네거리(진흥교삼거리→칠곡네거리),2,50,,,99.0,2019.0
G3167,대구광역시,북구,특별시도,,학정로,2,대구광역시 북구 학정로 547,대구광역시 북구 학정동 304,35.95356792,128.565389,굿모닝부동산(학정삼거리→구리네거리),2,50,,,99.0,2019.0
G3275,대구광역시,달서구,특별시도,,서당로,2,대구광역시 달서구 서당로 71,대구광역시 달서구 신당동 1744,35.85814541,128.4956446,신서초등학교(방송통신대학교→신당중학교),1,30,,,2.0,2019.0
G3276,대구광역시,중구,특별시도,,달성로,1,대구광역시 중구 달성로 108,대구광역시 중구 수창동 158,35.87480301,128.5823347,수창초등학교(달성공원사거리→달성공원역),2,40,,,2.0,2019.0
G3277,대구광역시,수성구,특별시도,25,달구벌대로,1,대구광역시 수성구 달구벌대로 3206,대구광역시 수성구 신매동 567-16,35.83978142,128.707325,신매광장앞횡단보도(고산→경산),2,60,,,99.0,2019.0
G3278,대구광역시,동구,특별시도,,송라로,2,대구광역시 동구 송라로 123,대구광역시 동구 신암동 487,35.87827471,128.6150277,동신초등학교앞(대구공고→신암지하차도),2,40,,,2.0,2019.0
G3279,대구광역시,동구,특별시도,,신암북로,2,대구광역시 동구 신암북로 57,대구광역시 동구 신암동 670-59,35.88741405,128.6221459,동부초등학교앞(신암공원→기상대),2,30,,,2.0,2019.0
G3280,대구광역시,동구,특별시도,,경대로,2,대구광역시 동구 경대로 21,대구광역시 동구 신암동 811-16,35.88316791,128.6128535,신암초등학교앞(경대남문→신암초교),2,30,,,2.0,2019.0
G3281,대구광역시,동구,특별시도,,안심로,1,대구광역시 동구 안심로 456,대구광역시 동구 괴전동 162-5,35.87102227,128.7337307,송정초등학교(각산역→안심역),2,60,,,2.0,2019.0
G3282,대구광역시,서구,특별시도,,국채보상로34길,1,대구광역시 서구 국채보상로34길 35,대구광역시 서구 중리동 65-7,35.86684409,128.5505158,달서초등학교정문(중리중학교→서대구농협중리지점),2,30,,,2.0,2019.0
G3283,대구광역시,서구,특별시도,,국채보상로34길,2,대구광역시 서구 국채보상로34길 38,대구광역시 서구 중리동 730,35.86589708,128.5493909,달서초등학교건너(서대구농협중리지점→중리중학교),2,30,,,2.0,2019.0
G3284,대구광역시,남구,특별시도,,효성로,2,대구광역시 남구 효성로 71,대구광역시 남구 봉덕동 1292-40,35.83968334,128.5968429,봉덕초등학교정문(봉명네거리→경일여고교차로),2,30,,,2.0,2019.0
G3285,대구광역시,남구,특별시도,,효성로,1,대구광역시 남구 효성로 72,대구광역시 남구 봉덕동 1295-14,35.83977269,128.5985808,봉덕초등학교건너(경일여고교차로→봉명네거리),2,30,,,2.0,2019.0
G3286,대구광역시,북구,특별시도,,복현로,2,대구광역시 북구 복현로 36길 2,대구광역시 북구 복현동 69,35.90489179,128.6192877,문성초등학교앞(코스트코→성화여고),2,30,,,2.0,2019.0
G3287,대구광역시,북구,특별시도,,팔거천동로,2,대구광역시 북구 팔거천동로 104,대구광역시 북구 동천동 884,35.93270714,128.5563921,함지초등학교(동천근린공원→동천지구대),2,30,,,2.0,2019.0
G3288,대구광역시,수성구,특별시도,,상록로,1,대구광역시 수성구 상록로 78,대구광역시 수성구 범어동 832,35.86634965,128.6242165,동천초등학교(범어역→청구삼거리),2,30,,,2.0,2019.0
G3289,대구광역시,수성구,특별시도,77,지범로,2,대구광역시 수성구 지범로 95,대구광역시 수성구 지산동 1270-2,35.8255665,128.6319034,지산역(동아백화점→두산오거리),2,50,,,99.0,2019.0
G3290,대구광역시,달서구,특별시도,30,달구벌대로,1,,대구광역시 달서구 파호동 12-3,35.85279658,128.4743903,강창교동편(다사→계명대),2,60,,,99.0,2019.0
G3291,대구광역시,달성군,일반국도,5,테크로중앙대로,1,대구광역시 달성군 유가읍 테크노중앙대로 80,대구광역시 달성군 유가읍 금리 1156,35.67824302,128.4600426,옥녀봉사거리(현풍IC→수목원방향),2,60,,,99.0,2019.0
G3292,대구광역시,달성군,특별시도,84,서재로,1,대구광역시 달성군 다사읍 서재로 96,대구광역시 달성군 다사읍 서재리 258-17,35.87187647,128.497312,서재초등학교(계명대학교→서대구IC),2,30,,,2.0,2019.0
G3293,대구광역시,달성군,특별시도,141,옥포로,1,대구광역시 달성군 옥포로 652,대구광역시 달성군 옥포읍 김흥리 448-6,35.74515468,128.4831101,달성공단시점(김흥교차로→동아제약네거리),99,30,1.0,,99.0,2019.0
G3294,대구광역시,달성군,특별시도,141,논공중앙로,1,,대구광역시 달성군 논공읍 본리리 29-48,35.74194209,128.4718811,달성공단종점(김흥교차로→동아제약네거리),99,30,2.0,,99.0,2019.0
G3379,대구광역시,군위군,일반국도,28,동부로,1,대구광역시 군위군 의흥면 동부로 1050,대구광역시 군위군 의흥면 읍내리 249-1,36.17274278,128.7176715,원산교앞(우보방면),1,60,,,99.0,2019.0
G3866,대구광역시,군위군,일반국도,28,동부로,3,대구광역시 군위군 우보면 동부로 1465-9,대구광역시 군위군 우보면 이화리 503-1,36.18360827,128.6759173,이화3리경로당앞(양방향),1,60,,,99.0,2019.0
G3920,대구광역시,군위군,일반국도,5,경북대로,2,대구광역시 군위군 효령면 경북대로 2737,대구광역시 군위군 효령면 중구리 266,36.157919,128.581238,효령삼거리100m전(가산방면),1,60,,,99.0,2019.0
G3921,대구광역시,군위군,일반국도,5,경북대로,1,대구광역시 군위군 효령면 효령공단길 33,대구광역시 군위군 효령면 중구리 726-1,36.1530697,128.5885255,중구삼거리전(군위방면),1,60,,,99.0,2019.0
G4068,대구광역시,군위군,지방도,919,효우로,1,대구광역시 군위군 우보면 아랫라불길 1,대구광역시 군위군 우보면 나호리 1336,36.18533396,128.6295291,나호1리마을(효령면방면),1,60,,,99.0,2019.0
G4069,대구광역시,군위군,지방도,919,치산효령로,1,대구광역시 군위군 효령면 거매2길 41-6,대구광역시 군위군 효령면 거매리 480-44,36.150181,128.5970633,거매리마을(군위IC방면),1,60,,,99.0,2019.0
G4121,대구광역시,동구,특별시도,,장등로,1,대구광역시 동구 장등로 78,대구광역시 동구 신천동 83-4,35.87446378,128.6240361,신천3동행정복지센터100m전(청구삼거리→신천3동주민센터),1,50,,,99.0,2020.0
G4122,대구광역시,동구,특별시도,,송라로,1,대구광역시 동구 송라로 116,대구광역시 동구 신암동 189-1,35.87732766,128.6166246,동신초등학교건너삼거리(신천역→공고네거리),2,40,,,2.0,2020.0
G4123,대구광역시,서구,특별시도,,문화로,2,대구광역시 서구 문화로 273-1,대구광역시 서구 평리동 870-4,35.87586083,128.5626423,평리1동행정복지센터사거리(비산6동행정복지센터→평리광명네거리),2,30,,,99.0,2020.0
G4124,대구광역시,달서구,특별시도,,조암로,2,,대구광역시 달서구 유천동 622,35.81716438,128.5133432,월배아이파크2차215동앞(조암네거리→월배차량기지),2,50,,,99.0,2020.0
G4589,대구광역시,달서구,특별시도,22,상화북로,1,대구광역시 달서구 상화북로 137,대구광역시 달서구 상인동 1474,35.81121352,128.5409043,한양은하아파트상가앞(상인남네거리→대동시장네거리),1,40,,,99.0,2020.0
G4590,대구광역시,동구,특별시도,32,팔공로,2,,대구광역시 동구 미대동 804,35.95714169,128.6673786,미대동입구네거리(공산터널→백안삼거리),2,60,,,99.0,2020.0
G4591,대구광역시,남구,특별시도,40,대명남로,2,대구광역시 남구 대명남로 124,대구광역시 남구 대명동 623-1,35.83476461,128.5716114,대덕네거리(남대명파출소→남명삼거리),2,40,,,99.0,2020.0
G4592,대구광역시,북구,특별시도,4,노원로,1,대구광역시 북구 노원로 270,대구광역시 북구 침산동 674-1,35.90051897,128.5893292,백사벌네거리(노원네거리→침산교),2,50,,,99.0,2020.0
G4593,대구광역시,수성구,특별시도,91,달구벌대로,1,대구광역시 수성구 달구벌대로 3310-1,대구광역시 수성구 신매동 10-29,35.83475681,128.7171679,한라하우젠트아파트(경산→사월역),2,50,,,99.0,2020.0
G4594,대구광역시,수성구,특별시도,69,청수로,1,대구광역시 수성구 청수로 2,대구광역시 수성구 중동 551-10,35.84088519,128.6082144,중동교동측교차로(봉덕동→중동네거리),2,50,,,99.0,2020.0
G4595,대구광역시,달성군,특별시도,5,비슬로,2,대구광역시 달성군 논공읍 비슬로 1193,대구광역시 달성군 하리 689-3,35.73650502,128.4202208,약산온천입구교차로(위천교차로→논공교차로),2,70,,,99.0,2020.0
G4596,대구광역시,북구,특별시도,45,구암로,1,,대구광역시 북구 태전동 934,35.93360746,128.5440799,태전공원네거리(칠곡IC→칠곡네거리),2,50,,,99.0,2020.0
G5233,대구광역시,달성군,일반국도,30,달구벌대로,1,,대구광역시 달성군 다사읍 문양리 640-1,35.85904885,128.4353226,문양네거리(성주)(문양정수장→성주),2,70,,,99.0,2020.0
G5234,대구광역시,달서구,특별시도,,구마로,1,대구광역시 달서구 구마로 171,대구광역시 달서구 본리동 210-1,35.83762694,128.5455999,성당우방아파트7동교차로(서부정류장→본리네거리),2,50,,,99.0,2020.0
G5235,대구광역시,달성군,특별시도,,헐티로,1,대구광역시 달성군 가창면 헐티로 210,대구광역시 달성군 정대리 908-1,35.73735458,128.5553367,헐티로시점(각북면→가창면),99,50,1.0,,99.0,2020.0
G5236,대구광역시,달성군,특별시도,,헐티로,1,대구광역시 달성군 가창면 헐티로 1237,대구광역시 달성군 용계리 산86-11,35.79774115,128.617693,헐티로종점(각북면→가창면),99,40,2.0,,99.0,2020.0
G5564,대구광역시,달서구,특별시도,,화암로,1,,대구광역시 달서구 대곡동 1021,35.80676729,128.5208379,대진초교(우회전)(수목원→진천남네거리),2,30,,,2.0,2020.0
G5565,대구광역시,달서구,특별시도,98,상화로,1,,대구광역시 달서구 대곡동 1021,35.80676729,128.5208379,대곡삼성레미안삼거리1(유천네거리→진천남네거리),2,60,,,99.0,2020.0
G5566,대구광역시,달서구,특별시도,,상화로,1,,대구광역시 달서구 대곡동 1021,35.80676729,128.5208847,대곡삼성레미안삼거리2(유천네거리→진천남네거리),2,60,,,99.0,2020.0
G5944,대구광역시,군위군,지방도,919,효우로,1,대구광역시 군위군 효령면 효우로 78,대구광역시 군위군 효령면 성리 610-3,36.1807094,128.590265,군위군농업기술센터200M후(군위IC방면),1,60,,,99.0,2020.0
G5945,대구광역시,군위군,지방도,68,도군로,2,대구광역시 군위군 소보면 도군로 920-7,대구광역시 군위군 소보면 달산리 1282,36.2650444,128.4345436,달산2리버스정류장(군위읍방면),1,60,,,99.0,2020.0
G5946,대구광역시,군위군,지방도,919,치산효령로,2,대구광역시 군위군 부계면 치산효령로 1381,대구광역시 군위군 부계면 창평리 853-6,36.10130199,128.6625317,부계초등학교앞(동군위IC방면),1,30,,,2.0,2020.0
G7112,대구광역시,달성군,특별시도,30,달구벌대로,2,,대구광역시 달성군 다사읍 매곡리 1552-1,35.8561755,128.4682777,강서소방서건너,1,60,,,99.0,2020.0
G7501,대구광역시,서구,특별시도,,신천대로,2,,대구광역시 서구 상리동 산 193,35.88018596,128.5333194,서대구육교(매천대교지하차도→성서IC),1,60,,,99.0,2021.0
G7502,대구광역시,달성군,특별시도,5,비슬로,1,,대구광역시 달성군 유가면 한정리 3-4,35.65659616,128.4527244,한정주유소건너(창녕→현풍),1,70,,,99.0,2021.0
G7503,대구광역시,중구,특별시도,,달구벌대로,2,대구광역시 중구 달구벌대로 2225,대구광역시 중구 삼덕동3가 367-1,35.86279907,128.6065944,동부교회앞(대구은행네거리→삼덕네거리),2,60,,,99.0,2021.0
G7504,대구광역시,서구,특별시도,40,달구벌대로,2,대구광역시 서구 달구벌대로 1867,대구광역시 서구 내당동 890-32,35.86151605,128.5685816,명성약국앞횡단보도(반고개네거리→두류네거리),2,60,,,99.0,2021.0
