주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,위도,경도,데이터기준일자
154-4-000254,통일로,민영,노외,대구광역시 북구 침산남로 209,대구광역시 북구 침산동 15-47,10,2,미시행,평일,12:00,17:00,00:00,00:00,00:00,00:00,유료,30,1000,60.0,1000.0,,8000.0,60000.0,현금,,35.8869306,128.5985068,2020-02-11
154-2-000255,팔달신시장(공영),공영,노외,대구광역시 북구 노원로 28,대구광역시 북구 노원동3가 883-3,164,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,30,300,10.0,150.0,,,,교통카드,,35.8915544316,128.5660515181,2020-02-11
154-2-000256,패션센터남편(공영),공영,노외,대구광역시 북구 유통단지로14길 17,대구광역시 북구 산격동 1670,66,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,35.9061485,128.6117408,2020-02-11
154-4-000257,풍국,민영,노외,대구광역시 북구 노원로 19,대구광역시 북구 노원동3가 373,23,3,미시행,평일+토요일+공휴일,07:00,17:00,07:00,17:00,07:00,17:00,유료,60,1000,,,,10000.0,,현금,,35.8921213793,128.564866632,2020-02-11
154-4-000258,화성,민영,노외,대구광역시 북구 중앙대로 580,대구광역시 북구 침산동 105-44,8,1,미시행,평일+토요일+공휴일,06:00,00:00,06:00,00:00,06:00,00:00,유료,30,600,10.0,100.0,,5000.0,60000.0,현금,,35.8846168,128.5975673376,2020-02-11
154-2-000259,관음제2공영,공영,노외,,대구광역시 북구 관음동 185,44,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,30,600,10.0,300.0,,6000.0,80000.0,신용카드,,35.94290709,128.5462055,2020-02-11
154-4-000260,오렌지유료주차장(이옥분),민영,노외,대구광역시 북구 동천로23길 18,대구광역시 북구 동천동 907-1,18,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,30,600,,,,,,현금,,35.94248568,128.5589261,2020-02-11
154-4-000261,산격유료주차장,민영,노외,대구광역시 북구 연암공원로 26,대구광역시 북구 산격동 1100-7,11,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,30,1000,,,,,,,,35.893224942,128.5976694596,2020-02-11
154-1-000160,태암교(동편),공영,노상,,대구광역시 북구 구암동 714,39,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,35.92779327,128.5557174,2020-02-11
154-1-000161,태암교(서편),공영,노상,,대구광역시 북구 태전동 1030,49,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,35.92862298,128.5497501,2020-02-11
154-1-000162,태암남로1길인근,공영,노상,,대구광역시 북구 태전동 1041,25,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,35.92761837,128.5486904,2020-02-11
154-1-000163,태암로1길인근,공영,노상,,대구광역시 북구 태전동 1004,8,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,35.92968303,128.5485495,2020-02-11
154-1-000164,태암로2길인근,공영,노상,,대구광역시 북구 태전동 1039,31,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,35.92769255,128.5482365,2020-02-11
154-1-000165,태암로3길인근,공영,노상,,대구광역시 북구 태전동 1019,41,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,35.92905631,128.549598,2020-02-11
154-1-000166,태암로4길인근,공영,노상,,대구광역시 북구 태전동 1043,25,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,35.92757107,128.5491776,2020-02-11
154-1-000167,태암로5길인근,공영,노상,,대구광역시 북구 태전동 1026,33,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,35.92945364,128.551396,2020-02-11
154-1-000168,태암로6길인근,공영,노상,,대구광역시 북구 태전동 1045,42,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,35.9273289232,128.5497322,2020-02-11
154-1-000169,팔거천서로35길인근,공영,노상,대구광역시 북구 팔거천서로 181,대구광역시 북구 읍내동 1351-2,35,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,35.9403756324,128.5565535687,2020-02-11
154-1-000170,팔거천서로인근,공영,노상,,대구광역시 북구 태전동 1073-31,52,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,35.92661052,128.5503013,2020-02-11
154-1-000171,팔달로37길인근,공영,노상,대구광역시 북구 노원동2가 1,,27,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,35.891417,128.571789,2020-02-11
154-1-000172,팔달로41길인근,공영,노상,대구광역시 북구 노원동2가 1,,90,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,35.890897,128.573788,2020-02-11
154-1-000173,팔달북로2길인근,공영,노상,대구광역시 북구 팔달로 105,대구광역시 북구 노원동3가 252-3,21,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,35.8898311,128.5610742449,2020-02-11
154-1-000174,팔달북로3길인근,공영,노상,대구광역시 북구 팔달로 105,대구광역시 북구 노원동3가 252-3,68,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,35.8898311,128.5610742449,2020-02-11
154-1-000175,팔달북로7길인근,공영,노상,대구광역시 북구 팔달로 105,대구광역시 북구 노원동3가 252-3,41,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,35.8898311,128.5610742449,2020-02-11
154-1-000176,팔달북로인근,공영,노상,대구광역시 북구 팔달북로 56,대구광역시 북구 노원동3가 436,100,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,35.8929865,128.5591288,2020-02-11
154-1-000177,풍국면앞,공영,노상,대구광역시 북구 팔달로 105,대구광역시 북구 노원동3가 252-3,16,3,미시행,평일,07:00,16:00,00:00,00:00,00:00,00:00,유료,30,600,10.0,300.0,,,,,,35.8898311,128.5610742449,2020-02-11
154-1-000178,한국농촌공사,공영,노상,대구광역시 북구 구암로 158,대구광역시 북구 구암동 651,30,3,미시행,평일+토요일,09:00,18:00,09:00,18:00,00:00,00:00,유료,30,400,10.0,200.0,,4000.0,40000.0,,,35.9313747,128.5577109655,2020-02-11
154-1-000179,힘나라2길인근,공영,노상,대구광역시 북구 팔달로 105,대구광역시 북구 노원동3가 252-3,43,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,35.8898311,128.5610742449,2020-02-11
152-1-000001,달서천복개도로공영주차장,공영,노상,대구광역시 서구 비산동 3418-1,대구광역시 서구 비산동 3418-1,504,3,미시행,평일+토요일+공휴일,08:00,20:00,00:00,00:00,00:00,00:00,혼합,30,400,10.0,300.0,210.0,4000.0,50000.0,현금,"성실납세증 부착차량, 우수자원봉사자증을 소지한 사람으로서 자원봉사 활동을 위해 주차한 경우 면제, 경차, 친환경 저공해차량 60퍼센트할인, 장애인, 국가유공자, 고엽제휴유의증 표지부착 차량 2시간면제 50퍼센트할인,  임산부, 아이조아카드소지자, 요일제차량 58퍼센트 할인",,,2019-09-24
152-1-000002,서구청노상공영주차장,공영,노상,대구광역시 서구 국채보상로49길 12,대구광역시 서구 평리동 1624-5,62,2,미시행,평일+토요일+공휴일,08:00,20:00,00:00,00:00,00:00,00:00,혼합,30,600,10.0,300.0,210.0,6000.0,100000.0,현금,"성실납세증 부착차량, 우수자원봉사자증을 소지한 사람으로서 자원봉사 활동을 위해 주차한 경우 면제, 경차, 친환경 저공해차량 60퍼센트할인, 장애인, 국가유공자, 고엽제휴유의증 표지부착 차량 2시간면제 50퍼센트할인,  임산부, 아이조아카드소지자, 요일제차량 59퍼센트 할인",,,2019-09-24
152-1-000003,비산2.3동복개공영주차장,공영,노상,대구광역시 서구 비산동 71-3,대구광역시 서구 비산동 71-3,57,1,미시행,평일+토요일+공휴일,08:00,20:00,00:00,00:00,00:00,00:00,혼합,30,1000,10.0,500.0,210.0,10000.0,120000.0,현금,"성실납세증 부착차량, 우수자원봉사자증을 소지한 사람으로서 자원봉사 활동을 위해 주차한 경우 면제, 경차, 친환경 저공해차량 60퍼센트할인, 장애인, 국가유공자, 고엽제휴유의증 표지부착 차량 2시간면제 50퍼센트할인,  임산부, 아이조아카드소지자, 요일제차량 60퍼센트 할인",,,2019-09-24
152-2-000004,상리공원주차장,공영,노외,대구광역시 서구 중리동 1177,대구광역시 서구 중리동 1177,47,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,,,2019-09-24
152-1-000005,달구벌대로337길인근,공영,노상,대구광역시 서구 서대구로3길 45(내당동),대구광역시 서구 내당동 1306,51,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,,,2019-09-24
152-1-000007,달구벌대로361길인근,공영,노상,대구광역시 서구 내당동 341-3,대구광역시 서구 내당동 341-3,31,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,,,2019-09-24
152-1-000008,삼익뉴타운아파트인근,공영,노상,대구광역시 서구 평리로42길 24(내당동),대구광역시 서구 내당동 341-7,150,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,,,2019-09-24
152-1-000009,서대구로10길인근,공영,노상,대구광역시 서구 내당동 341-3,대구광역시 서구 내당동 341-3,76,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,,,2019-09-24
152-1-000010,서대구로11길인근,공영,노상,대구광역시 서구 내당동 341-5,대구광역시 서구 내당동 341-5,30,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,,,2019-09-24
152-1-000011,서대구로2길인근,공영,노상,대구광역시 서구 서대구로2길 19(내당동),대구광역시 서구 내당동 224-34,73,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,,,2019-09-24
152-1-000012,서대구로3길인근,공영,노상,대구광역시 서구 서대구로3길 59-24(내당동),대구광역시 서구 내당동 463-54,95,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,,,2019-09-24
152-1-000013,서대구로4길인근,공영,노상,대구광역시 서구 서대구로4길 23(내당동),대구광역시 서구 내당동 214-29,38,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,,,2019-09-24
152-1-000014,서대구로5길인근,공영,노상,대구광역시 서구 내당동 341-5,대구광역시 서구 내당동 341-5,54,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,,,2019-09-24
152-1-000015,서대구로6길인근,공영,노상,대구광역시 서구 서대구로6길 15(내당동),대구광역시 서구 내당동 227-24,33,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,,,2019-09-24
152-1-000016,서대구로7길인근,공영,노상,대구광역시 서구 내당동 341-5,대구광역시 서구 내당동 341-5,77,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,,,2019-09-24
152-1-000017,서대구로8길인근,공영,노상,대구광역시 서구 내당동 341-3,대구광역시 서구 내당동 341-3,58,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,,,2019-09-24
152-1-000018,통학로2길인근,공영,노상,대구광역시 서구 내당동 432,대구광역시 서구 내당동 432,47,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,,,2019-09-24
152-1-000019,평리로50길인근,공영,노상,대구광역시 서구 내당동 308-10,대구광역시 서구 내당동 308-10,76,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,,,2019-09-24
152-1-000020,평리로52길인근,공영,노상,대구광역시 서구 내당동 341-5,대구광역시 서구 내당동 341-5,41,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,,,2019-09-24
152-1-000021,평리로62길인근,공영,노상,대구광역시 서구 내당동 341-3,대구광역시 서구 내당동 341-3,28,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,,,2019-09-24
152-1-000022,국채보상로69길인근,공영,노상,대구광역시 서구 비산동 365-7,대구광역시 서구 비산동 365-7,13,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,,,2019-09-24
152-1-000023,국채보상로78길인근,공영,노상,대구광역시 서구 국채보상로78길 14(비산동),대구광역시 서구 비산동 258-14,42,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,,,2019-09-24
152-1-000024,달서로16안길인근,공영,노상,대구광역시 서구 달서로16안길 7-1(비산동),대구광역시 서구 비산동 222-30,16,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,,,2019-09-24
152-1-000006,달구벌대로357길인근,공영,노상,대구광역시 서구 내당동 341-3,대구광역시 서구 내당동 341-3,45,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,,,2019-09-24
152-1-000025,달서로25길인근,공영,노상,대구광역시 서구 달서로25길 13(비산동),대구광역시 서구 비산동 384-5,30,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,,,2019-09-24
152-1-000026,달서로40길인근,공영,노상,대구광역시 서구 비산동 34-41,대구광역시 서구 비산동 34-41,24,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,,,2019-09-24
152-1-000027,달서로43길인근,공영,노상,대구광역시 서구 달서로43길 19(비산동),대구광역시 서구 비산동 575-1,19,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,,,2019-09-24
152-1-000028,달서천로41길인근,공영,노상,대구광역시 서구 비산동 875,대구광역시 서구 비산동 875,17,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,,,2019-09-24
152-1-000029,달서천로41안길인근,공영,노상,대구광역시 서구 비산동 875,대구광역시 서구 비산동 875,33,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,,,2019-09-24
152-1-000030,달서천로49안길인근,공영,노상,대구광역시 서구 비산동 875,대구광역시 서구 비산동 875,11,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,,,2019-09-24
152-1-000031,달서천로53길인근,공영,노상,대구광역시 서구 비산동 875,대구광역시 서구 비산동 875,104,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,,,2019-09-24
152-1-000032,달서천로55길인근,공영,노상,대구광역시 서구 비산동 875,대구광역시 서구 비산동 875,9,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,,,2019-09-24
152-1-000033,달서천로57길인근,공영,노상,대구광역시 서구 비산동 875,대구광역시 서구 비산동 875,103,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,,,2019-09-24
152-1-000034,달서천로57안길인근,공영,노상,대구광역시 서구 비산동 875,대구광역시 서구 비산동 875,10,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,,,2019-09-24
152-1-000035,달서천로61길인근,공영,노상,대구광역시 서구 비산동 1031,대구광역시 서구 비산동 1031,37,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,,,2019-09-24
152-1-000036,달서천로61안길인근,공영,노상,대구광역시 서구 비산동 1187-12,대구광역시 서구 비산동 1187-12,11,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,,,2019-09-24
152-1-000037,달서천로65길인근,공영,노상,대구광역시 서구 비산동 1025-356,대구광역시 서구 비산동 1025-356,14,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,,,2019-09-24
152-1-000038,북비산로51길인근,공영,노상,대구광역시 서구 북비산로51길 29(비산동),대구광역시 서구 비산동 814-5,13,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,,,2019-09-24
152-1-000039,북비산로53길인근,공영,노상,대구광역시 서구 북비산로53길 21(비산동),대구광역시 서구 비산동 807-2,10,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,,,2019-09-24
152-1-000040,북비산로59길인근,공영,노상,대구광역시 서구 북비산로59길 13(비산동),대구광역시 서구 비산동 782-26,14,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,,,2019-09-24
152-1-000041,북비산로65길인근,공영,노상,대구광역시 서구 달서로45길 30(비산동),대구광역시 서구 비산동 705-1,26,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,,,2019-09-24
152-1-000042,북비산로81길인근,공영,노상,대구광역시 서구 비산동 2132,대구광역시 서구 비산동 2132,58,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,,,2019-09-24
152-1-000043,서대구로62길인근,공영,노상,대구광역시 서구 비산동 875,대구광역시 서구 비산동 875,160,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,,,2019-09-24
152-1-000044,서대구로63안길인근,공영,노상,대구광역시 서구 비산동 1890-3,대구광역시 서구 비산동 1890-3,74,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,,,2019-09-24
